Datetime,Close,High,Low,Open,Volume,Collective_Volume,Avg_High_Low,Price_Volume_Product,Daily_Cumulative_Price_Volume,Daily_Cumulative_Volume,VWAP,GOLDUP,GOLD,GOLDLOW,SAR,RSI9,EMA3_RSI,%K,%D,SMA5,EMA18,SMA20,SMA50,EMA50,BBUpperBand2,BBLowerBand2,BBUpperBand1,BBLowerBand1,tenkan,kijun,senkouA,senkouB,IRBLONG,IRBSHORT,GOLDBAR,INGOLDZ,VWAPBAR,PVWAPBAR,BUYORSELL
2026-03-20 10:49:00+05:30,54098.8,54098.8,54032.1,54036.6,0,4435368.0,54065.45,239800172033.3,43902342342334.52,811000704.0,54133.54,53978.56,53939.82,53901.07,54151.74,56.58,53.49,54.89,54.89,54087.16,54068.55,54069.56,54044.74,54055.83,54113.0,54026.12,54091.28,54047.84,53928.41,54038.11,53983.26,54027.53,False,False,False,False,False,False,BUY
2026-03-20 10:50:00+05:30,54099.2,54106.45,54094.45,54098.1,0,4793988.0,54100.45,259356904349.3,44161699246683.82,815794692.0,54133.35,53978.45,53939.72,53901.0,54149.34,56.66,55.08,65.29,65.29,54087.77,54071.78,54071.56,54044.1,54057.53,54116.65,54026.47,54094.1,54049.01,53904.92,53966.67,53935.8,53900.97,True,False,False,False,False,False,BUY
2026-03-20 10:51:00+05:30,54098.3,54121.9,54087.75,54098.85,0,7205964.0,54104.82,389877415546.64,44551576662230.46,823000656.0,54133.1,53978.3,53939.6,53900.9,54146.98,56.41,55.74,73.92,73.92,54080.99,54074.57,54074.66,54043.91,54059.13,54118.01,54031.32,54096.34,54052.99,53903.21,53954.36,53928.79,53942.91,True,False,False,False,False,False,BUY
2026-03-20 10:52:00+05:30,54104.85,54112.0,54087.55,54097.65,0,10366356.0,54099.78,560817531219.26,45112394193449.72,833367012.0,54132.69,53978.05,53939.39,53900.73,54144.67,57.96,56.85,81.01,81.01,54087.42,54077.76,54076.6,54044.28,54060.92,54121.76,54031.45,54099.18,54054.03,53912.84,53943.27,53928.05,53935.24,False,False,False,False,False,False,BUY
2026-03-20 10:53:00+05:30,54128.5,54142.1,54101.9,54104.4,0,5291388.0,54122.0,286380501336.0,45398774694785.72,838658400.0,54132.62,53978.01,53939.36,53900.7,54142.4,63.29,60.07,75.07,75.07,54105.93,54083.1,54079.62,54045.56,54063.57,54130.15,54029.1,54104.89,54054.36,53944.22,54010.45,53977.33,53974.9,False,False,False,False,True,False,BUY
2026-03-20 10:54:00+05:30,54143.0,54148.45,54114.0,54129.7,0,10185660.0,54131.22,551362249254.73,45950136944040.45,848844060.0,54132.6,53978.0,53939.35,53900.7,54031.4,66.23,63.15,91.05,91.05,54114.77,54089.4,54084.08,54047.13,54066.69,54140.42,54027.74,54112.25,54055.91,53936.55,54007.46,53972.0,53996.91,False,True,False,False,True,False,BUY
2026-03-20 10:55:00+05:30,54126.4,54143.45,54123.75,54142.55,0,5346912.0,54133.6,289447593354.56,46239584537395.01,854190972.0,54132.61,53978.0,53939.35,53900.7,54033.74,60.02,61.59,63.79,63.79,54120.21,54093.3,54087.23,54047.58,54069.03,54145.71,54028.75,54116.47,54057.99,53914.38,53978.12,53946.25,53974.05,False,False,False,False,True,False,BUY
2026-03-20 10:56:00+05:30,54081.1,54140.75,54068.85,54125.75,0,6135420.0,54104.8,331955676809.3,46571540214204.3,860326392.0,54132.41,53977.88,53939.25,53900.62,54036.04,46.61,54.1,15.39,15.39,54116.77,54092.01,54087.45,54047.28,54069.5,54145.8,54029.1,54116.62,54058.27,53900.85,53912.58,53906.72,53914.8,False,False,False,False,True,False,WAIT
2026-03-20 10:57:00+05:30,54068.1,54082.7,54038.3,54080.2,0,6175356.0,54060.5,333842833038.0,46905383047242.3,866501748.0,54131.9,53977.58,53939.0,53900.42,54038.28,43.47,48.79,27.05,27.05,54109.42,54089.5,54088.3,54047.42,54069.45,54144.88,54031.73,54116.59,54060.01,53886.62,53897.2,53891.91,53911.9,False,True,False,False,False,False,WAIT
2026-03-20 10:58:00+05:30,54060.2,54066.45,54036.95,54066.45,0,6150960.0,54051.7,332469839826.56,47237852887068.87,872652708.0,54131.33,53977.24,53938.71,53900.19,54148.45,41.56,45.17,21.83,21.83,54095.76,54086.41,54088.32,54047.79,54069.09,54144.86,54031.77,54116.59,54060.04,53884.37,53875.75,53880.06,53907.35,False,True,False,False,False,False,WAIT
2026-03-20 10:59:00+05:30,54096.9,54101.55,54053.35,54063.1,0,6825648.0,54077.45,369113646436.41,47606966533505.27,879478356.0,54130.91,53976.99,53938.5,53900.02,54146.22,52.48,48.83,57.76,57.76,54086.54,54087.52,54090.08,54048.28,54070.18,54145.31,54034.85,54117.69,54062.47,53909.61,53952.48,53931.04,53993.48,False,False,False,False,False,False,WAIT
2026-03-20 11:00:00+05:30,54107.8,54116.25,54085.1,54094.1,0,3490284.0,54100.68,188826723068.48,47795793256573.76,882968640.0,54130.79,53976.91,53938.44,53899.97,54144.03,55.28,52.05,89.34,89.34,54082.82,54089.65,54091.75,54049.33,54071.65,54147.0,54036.5,54119.37,54064.13,53906.42,53946.52,53926.47,53984.04,False,False,False,False,False,False,WAIT
2026-03-20 11:01:00+05:30,54109.7,54111.7,54079.5,54108.45,0,7004700.0,54095.6,378923446583.79,48174716703157.55,889973340.0,54130.52,53976.75,53938.31,53899.86,54141.89,55.79,53.92,91.74,91.74,54088.54,54091.76,54093.59,54050.28,54073.14,54148.65,54038.54,54121.12,54066.07,53900.5,53926.82,53913.66,53934.6,False,True,False,False,False,False,WAIT
2026-03-20 11:02:00+05:30,54084.45,54113.2,54083.5,54111.5,0,3247224.0,54098.35,175669459211.95,48350386162369.5,893220564.0,54130.4,53976.68,53938.25,53899.82,54139.79,47.67,50.79,49.44,49.44,54091.81,54090.99,54093.67,54051.2,54073.59,54148.66,54038.68,54121.17,54066.18,53909.51,53899.96,53904.73,53923.77,False,False,False,False,False,False,WAIT
2026-03-20 11:03:00+05:30,54064.7,54093.75,54060.55,54084.3,0,7379040.0,54077.15,399037455818.44,48749423618187.94,900599604.0,54129.96,53976.42,53938.03,53899.64,54137.74,42.25,46.52,7.45,7.45,54092.71,54088.22,54093.6,54051.81,54073.24,54148.74,54038.47,54121.17,54066.04,53910.32,53893.36,53901.84,53886.88,False,False,False,False,False,False,WAIT
2026-03-20 11:04:00+05:30,54049.1,54071.4,54040.25,54066.6,0,6816024.0,54055.82,368445795214.78,49117869413402.72,907415628.0,54129.41,53976.08,53937.75,53899.42,54135.72,38.38,42.45,12.13,12.13,54083.15,54084.11,54092.9,54052.48,54072.29,54149.99,54035.82,54121.45,54064.36,53899.33,53880.8,53890.06,53884.01,False,False,False,False,False,False,WAIT
2026-03-20 11:05:00+05:30,54063.0,54066.5,54038.15,54047.8,0,3019644.0,54052.32,163218776513.2,49281088189915.92,910435272.0,54129.15,53975.93,53937.62,53899.32,54133.75,43.56,43.01,33.11,33.11,54074.19,54081.88,54091.25,54053.96,54071.93,54149.85,54032.65,54120.55,54061.95,53887.11,53891.28,53889.2,53928.51,False,False,False,False,False,False,WAIT
2026-03-20 11:06:00+05:30,54040.15,54065.9,54032.75,54061.25,0,4318632.0,54049.32,233419141149.47,49514507331065.39,914753904.0,54128.77,53975.7,53937.43,53899.17,54131.81,37.7,40.35,12.13,12.13,54060.28,54077.49,54086.64,54054.89,54070.68,54146.15,54027.14,54116.4,54056.89,53879.63,53893.15,53886.39,53895.01,False,False,False,False,False,False,WAIT
2026-03-20 11:07:00+05:30,54098.8,54099.8,54033.7,54043.05,0,5984892.0,54066.75,323583659541.0,49838090990606.39,920738796.0,54128.37,53975.46,53937.23,53899.01,54127.85,55.14,47.75,98.51,98.51,54063.15,54079.73,54087.95,54057.68,54071.78,54147.31,54028.59,54117.63,54058.27,53930.99,53974.53,53952.76,54106.13,False,False,False,False,False,False,WAIT
2026-03-20 11:08:00+05:30,54087.3,54100.15,54074.8,54098.4,0,5702040.0,54087.47,308408943721.64,50146499934328.03,926440836.0,54128.12,53975.31,53937.11,53898.9,54124.04,51.93,49.84,80.93,80.93,54067.67,54080.53,54090.52,54060.84,54072.39,54144.62,54036.41,54117.57,54063.47,53892.59,53892.35,53892.47,53983.04,False,True,False,False,False,False,WAIT
2026-03-20 11:09:00+05:30,54078.95,54089.85,54078.8,54089.85,0,2665764.0,54084.33,144176049673.24,50290675984001.27,929106600.0,54127.99,53975.23,53937.04,53898.85,54120.39,49.58,49.71,68.55,68.55,54073.64,54080.36,54089.52,54063.04,54072.65,54143.72,54035.33,54116.62,54062.43,53897.43,53896.41,53896.92,54007.61,False,False,False,False,False,False,WAIT
2026-03-20 11:10:00+05:30,54085.9,54100.9,54079.8,54079.8,0,6412104.0,54090.35,346832947091.67,50637508931092.95,935518704.0,54127.74,53975.08,53936.92,53898.75,54116.89,51.63,50.67,77.68,77.68,54078.22,54080.95,54088.86,54065.34,54073.17,54142.88,54034.84,54115.87,54061.85,53903.39,53915.29,53909.34,54061.23,True,False,False,False,False,False,WAIT
2026-03-20 11:11:00+05:30,54062.45,54085.95,54047.35,54085.8,0,3528252.0,54066.65,190760767374.02,50828269698466.97,939046956.0,54127.51,53974.94,53936.8,53898.66,54113.52,44.72,47.69,28.2,28.2,54082.68,54079.0,54087.07,54067.76,54072.75,54142.14,54032.0,54114.6,54059.53,53886.31,53901.44,53893.88,53972.37,False,False,False,False,False,False,WAIT
2026-03-20 11:12:00+05:30,54070.55,54075.55,54036.6,54062.2,0,9771960.0,54056.08,528233814108.52,51356503512575.48,948818916.0,54126.77,53974.5,53936.43,53898.37,54110.29,47.45,47.57,52.8,52.8,54077.03,54078.11,54085.35,54070.3,54072.66,54140.23,54030.48,54112.79,54057.92,53881.04,53925.59,53903.31,53989.74,False,True,False,False,False,False,WAIT
2026-03-20 11:13:00+05:30,54064.8,54087.0,54059.05,54070.5,0,2859936.0,54073.03,154645391943.56,51511148904519.05,951678852.0,54126.61,53974.4,53936.35,53898.3,54107.19,45.65,46.61,43.86,43.86,54072.53,54076.71,54082.17,54071.9,54072.35,54133.79,54030.54,54107.98,54056.35,53887.4,53887.43,53887.41,54005.26,True,False,False,False,False,False,WAIT
2026-03-20 11:14:00+05:30,54092.4,54096.95,54063.15,54063.15,0,7943556.0,54080.05,429587896348.95,51940736800867.99,959622408.0,54126.22,53974.17,53936.16,53898.15,54104.21,54.9,50.76,92.46,92.46,54075.22,54078.36,54079.64,54073.88,54073.14,54123.01,54036.26,54101.32,54057.95,53913.88,53960.11,53936.99,54090.08,False,False,False,False,False,False,WAIT
2026-03-20 11:15:00+05:30,54128.6,54134.85,54076.9,54092.3,0,5020368.0,54105.88,271631403462.0,52212368204329.99,964642776.0,54126.12,53974.11,53936.11,53898.1,54032.75,63.96,57.36,93.64,93.64,54083.76,54083.65,54079.75,54076.17,54075.32,54123.63,54035.87,54101.69,54057.81,53952.2,53966.72,53959.46,54114.69,False,False,False,False,True,False,BUY
2026-03-20 11:16:00+05:30,54125.3,54129.5,54116.9,54129.5,0,2788116.0,54123.2,150901757712.98,52363269962042.98,967430892.0,54126.11,53974.1,53936.1,53898.1,54034.79,62.67,60.01,87.4,87.4,54096.33,54088.03,54081.96,54077.75,54077.28,54130.35,54033.57,54106.15,54057.76,53916.08,53924.65,53920.37,54038.75,False,True,False,False,True,False,BUY
2026-03-20 11:17:00+05:30,54133.25,54136.8,54108.95,54124.2,0,12447240.0,54122.88,673680414615.0,53036950376657.98,979878132.0,54126.07,53974.08,53936.08,53898.08,54036.79,64.6,62.31,95.18,95.18,54108.87,54092.79,54085.22,54080.01,54079.47,54138.23,54032.2,54111.72,54058.71,53927.7,53940.99,53934.35,54042.39,False,True,False,False,True,False,BUY
2026-03-20 11:18:00+05:30,54155.15,54155.15,54116.7,54135.4,0,8285712.0,54135.92,448554673693.78,53485505050351.76,988163844.0,54126.15,53974.13,53936.12,53898.12,54040.79,69.51,65.91,100.0,100.0,54126.94,54099.36,54089.96,54082.56,54082.44,54150.07,54029.85,54120.02,54059.91,53953.61,53976.35,53964.98,54066.21,False,False,False,False,True,False,BUY
2026-03-20 11:19:00+05:30,54153.25,54157.85,54133.15,54153.65,0,5825232.0,54145.5,315410099256.0,53800915149607.76,993989076.0,54126.26,53974.2,53936.18,53898.16,54047.65,68.58,67.24,90.59,90.59,54139.11,54105.03,54092.78,54085.07,54085.22,54159.21,54026.35,54126.0,54059.56,53940.85,53934.9,53937.88,54051.55,False,True,False,False,False,False,BUY
2026-03-20 11:20:00+05:30,54147.9,54178.75,54144.65,54151.75,0,6920364.0,54161.7,374818673452.27,54175733823060.02,1000909440.0,54126.51,53974.34,53936.3,53898.26,54056.47,65.8,66.52,55.8,55.8,54142.97,54109.54,54094.78,54086.84,54087.67,54165.41,54024.16,54130.1,54059.47,53954.98,53929.77,53942.38,54046.7,True,False,False,False,False,False,BUY
2026-03-20 11:21:00+05:30,54240.6,54240.65,54149.8,54150.55,0,10388904.0,54195.22,563028985725.23,54738762808785.26,1011298344.0,54127.21,53974.77,53936.66,53898.54,54068.7,80.89,73.71,99.96,99.96,54166.03,54123.34,54101.33,54090.93,54093.67,54197.44,54005.22,54149.39,54053.27,54061.75,54143.0,54102.37,54341.36,False,False,False,False,False,False,BUY
2026-03-20 11:22:00+05:30,54202.2,54249.3,54198.3,54238.55,0,6737040.0,54223.8,365307914815.31,55104070723600.57,1018035384.0,54127.85,53975.15,53936.97,53898.8,54089.33,67.09,70.4,59.45,59.45,54179.82,54131.64,54107.22,54093.65,54097.93,54212.92,54001.51,54160.07,54054.37,54003.35,54038.28,54020.82,54100.45,False,False,False,False,False,False,BUY
2026-03-20 11:23:00+05:30,54207.25,54218.25,54195.65,54201.65,0,6245208.0,54206.95,338533672916.53,55442604396517.1,1024280592.0,54128.34,53975.44,53937.22,53898.99,54111.73,67.9,69.15,59.82,59.82,54190.24,54139.6,54114.34,54096.43,54102.21,54226.97,54001.72,54170.66,54058.03,53990.78,54048.62,54019.7,54130.32,True,False,False,False,False,False,BUY
2026-03-20 11:24:00+05:30,54184.35,54209.1,54184.35,54206.25,0,3818736.0,54196.73,206962990806.38,55649567387323.48,1028099328.0,54128.59,53975.59,53937.34,53899.09,54130.99,60.33,64.74,34.72,34.72,54196.46,54144.31,54121.11,54099.04,54105.44,54233.48,54008.73,54177.3,54064.92,53962.6,54026.78,53994.69,54062.31,False,False,False,False,False,False,WAIT
2026-03-20 11:25:00+05:30,54168.65,54191.6,54165.65,54187.45,0,5531064.0,54178.62,299665442307.0,55949232829630.48,1033630392.0,54128.86,53975.75,53937.48,53899.2,54147.55,55.55,60.14,3.59,3.59,54200.61,54146.87,54126.39,54101.15,54107.91,54237.19,54015.59,54181.79,54070.99,53949.41,53982.8,53966.1,54035.46,False,False,False,False,False,False,WAIT
2026-03-20 11:26:00+05:30,54177.2,54177.2,54165.45,54169.65,0,2826360.0,54171.32,153107663918.91,56102340493549.38,1036456752.0,54128.97,53975.82,53937.53,53899.25,54161.8,57.61,58.88,22.25,22.25,54187.93,54150.06,54133.24,54103.16,54110.63,54238.39,54028.1,54185.82,54080.67,53951.66,53988.98,53970.32,54071.81,False,False,False,False,False,False,WAIT
2026-03-20 11:27:00+05:30,54177.05,54182.0,54167.65,54174.1,0,3667920.0,54174.82,198708921248.44,56301049414797.82,1040124672.0,54129.14,53975.92,53937.62,53899.31,54249.3,57.55,58.21,26.58,26.58,54182.9,54152.9,54137.16,54105.68,54113.24,54242.73,54031.58,54189.94,54084.37,53940.36,53977.96,53959.16,54046.66,False,False,False,False,False,False,WAIT
2026-03-20 11:28:00+05:30,54114.35,54180.65,54108.2,54175.1,0,3541164.0,54144.42,191734284460.9,56492783699258.72,1043665836.0,54129.19,53975.95,53937.64,53899.33,54247.67,40.27,49.24,7.37,7.37,54164.32,54148.85,54138.51,54106.77,54113.28,54242.07,54034.95,54190.29,54086.73,53930.83,53937.8,53934.31,53955.46,False,False,False,False,True,False,WAIT
2026-03-20 11:29:00+05:30,54121.65,54126.8,54099.7,54113.65,0,3666144.0,54113.25,198386966808.0,56691170666066.72,1047331980.0,54129.13,53975.92,53937.61,53899.31,54242.09,42.53,45.88,26.67,26.67,54151.78,54145.98,54140.64,54107.97,54113.61,54240.73,54040.55,54190.69,54090.6,53915.89,53949.98,53932.93,53987.53,False,True,False,False,False,False,WAIT
2026-03-20 11:30:00+05:30,54146.1,54152.85,54120.75,54120.85,0,3160572.0,54136.8,171103256718.8,56862273922785.52,1050492552.0,54129.15,53975.93,53937.63,53899.32,54233.55,49.7,47.79,56.38,56.38,54147.27,54146.0,54143.65,54109.4,54114.88,54240.38,54046.93,54192.01,54095.29,53961.85,54011.32,53986.58,54049.1,False,False,False,False,True,False,WAIT
2026-03-20 11:31:00+05:30,54151.3,54154.45,54136.55,54146.4,0,3612420.0,54145.5,195596287110.0,57057870209895.52,1054104972.0,54129.21,53975.96,53937.65,53899.34,54225.51,51.16,49.48,63.74,63.74,54142.09,54146.55,54148.1,54110.97,54116.31,54236.96,54059.23,54192.53,54103.66,53938.83,53984.2,53961.52,54018.5,False,True,False,False,False,False,WAIT
2026-03-20 11:32:00+05:30,54144.85,54156.05,54143.5,54150.4,0,2974776.0,54149.78,161083452237.42,57218953662132.94,1057079748.0,54129.27,53976.0,53937.68,53899.36,54217.97,49.17,49.32,80.12,80.12,54135.65,54146.37,54151.81,54112.21,54117.43,54232.89,54070.73,54192.35,54111.27,53941.34,53990.34,53965.84,53990.99,True,False,False,False,False,False,WAIT
2026-03-20 11:33:00+05:30,54131.45,54151.45,54131.0,54145.35,0,3785580.0,54141.22,204955937056.76,57423909599189.7,1060865328.0,54129.31,53976.02,53937.7,53899.38,54210.87,45.07,47.2,30.31,30.31,54139.07,54144.8,54155.14,54113.52,54117.98,54226.0,54084.28,54190.57,54119.71,53933.9,53938.03,53935.96,53974.86,False,False,False,False,False,False,WAIT
2026-03-20 11:34:00+05:30,54104.7,54127.0,54101.35,54127.0,0,3345492.0,54114.18,181038542162.77,57604948141352.46,1064210820.0,54129.26,53976.0,53937.68,53899.36,54204.2,37.97,42.58,6.12,6.12,54135.68,54140.58,54155.76,54114.35,54117.46,54224.51,54087.01,54190.13,54121.38,53924.05,53914.34,53919.2,53924.59,False,False,False,False,False,False,WAIT
2026-03-20 11:35:00+05:30,54105.25,54108.4,54074.4,54101.5,0,4047540.0,54091.4,218937098831.72,57823885240184.18,1068258360.0,54129.12,53975.91,53937.61,53899.31,54197.93,38.19,40.39,37.78,37.78,54127.51,54136.86,54154.59,54114.53,54116.98,54226.02,54083.16,54190.31,54118.87,53915.7,53909.62,53912.66,53931.65,False,True,False,False,False,False,WAIT
2026-03-20 11:36:00+05:30,54094.0,54118.4,54085.35,54105.0,0,3138612.0,54101.88,169804794097.5,57993690034281.68,1071396972.0,54129.04,53975.86,53937.57,53899.27,54188.05,35.25,37.82,25.44,25.44,54116.05,54132.35,54153.02,54113.77,54116.08,54228.42,54077.63,54190.72,54115.33,53924.27,53901.99,53913.13,53927.49,False,False,False,False,False,False,WAIT
2026-03-20 11:37:00+05:30,54098.95,54103.0,54086.75,54093.95,0,1817100.0,54094.88,98295797362.5,58091985831644.18,1073214072.0,54128.98,53975.83,53937.54,53899.25,54178.96,37.63,37.72,46.67,46.67,54106.87,54128.84,54151.31,54114.29,54115.41,54230.09,54072.53,54190.7,54111.92,53901.52,53924.02,53912.77,53905.79,False,False,False,False,False,False,WAIT
2026-03-20 11:38:00+05:30,54081.6,54105.2,54074.15,54094.05,0,4036188.0,54089.67,218316092428.99,58310301924073.17,1077250260.0,54128.84,53975.74,53937.47,53899.19,54170.59,32.86,35.29,16.84,16.84,54096.9,54123.86,54147.63,54115.21,54114.08,54232.3,54062.97,54189.97,54105.3,53903.84,53897.85,53900.85,53941.09,False,False,False,False,False,False,WAIT
2026-03-20 11:39:00+05:30,54075.0,54102.4,54075.0,54077.6,0,6487944.0,54088.7,350924451564.09,58661226375637.27,1083738204.0,54128.6,53975.6,53937.35,53899.1,54160.95,31.17,33.23,1.92,1.92,54090.96,54118.72,54143.72,54114.73,54112.55,54234.32,54053.12,54189.02,54098.42,53913.7,53896.8,53905.25,53892.3,True,False,False,False,False,False,WAIT
2026-03-20 11:40:00+05:30,54058.3,54087.2,54058.3,54078.6,0,3533100.0,54072.75,191044433025.0,58852270808662.27,1087271304.0,54128.41,53975.49,53937.25,53899.02,54152.27,27.19,30.21,0.0,0.0,54081.57,54112.36,54139.24,54113.91,54110.42,54237.5,54040.98,54188.37,54090.11,53913.02,53904.76,53908.89,53904.38,False,False,False,False,False,False,SELL
2026-03-20 11:41:00+05:30,54046.75,54065.6,54038.35,54056.9,0,5815668.0,54051.98,314348350431.28,59166619159093.55,1093086972.0,54128.01,53975.24,53937.05,53898.86,54140.99,24.73,27.47,12.57,12.57,54072.12,54105.45,54129.55,54112.88,54107.92,54223.88,54035.22,54176.71,54082.38,53904.34,53926.2,53915.27,53923.69,False,False,False,False,False,False,SELL
2026-03-20 11:42:00+05:30,54031.45,54054.9,54021.5,54047.05,0,5044020.0,54038.2,272569757623.36,59439188916716.91,1098130992.0,54127.59,53974.99,53936.84,53898.69,54126.62,21.8,24.64,12.3,12.3,54058.62,54097.66,54121.01,54111.41,54104.93,54218.51,54023.51,54169.76,54072.26,53898.08,53927.32,53912.7,53932.5,False,False,False,False,False,False,SELL
2026-03-20 11:43:00+05:30,54017.35,54032.75,54010.65,54029.65,0,3340416.0,54021.7,180454948417.5,59619643865134.41,1101471408.0,54127.27,53974.8,53936.68,53898.57,54109.8,19.41,22.02,8.75,8.75,54045.77,54089.21,54111.52,54109.19,54101.49,54210.63,54012.4,54161.07,54061.96,53885.62,53933.77,53909.69,53937.45,False,False,False,False,False,False,SELL
2026-03-20 11:44:00+05:30,54015.7,54044.45,54012.3,54020.0,0,3165096.0,54028.38,171004993599.0,59790648858733.41,1104636504.0,54126.99,53974.63,53936.54,53898.45,54091.95,19.13,20.58,9.19,9.19,54033.91,54081.47,54103.08,54106.64,54098.13,54204.77,54001.4,54153.92,54052.24,53889.69,53952.8,53921.25,53948.99,True,False,False,False,False,False,SELL
2026-03-20 11:45:00+05:30,54020.75,54030.8,54001.2,54015.55,0,2507160.0,54016.0,135426754560.0,59926075613293.41,1107143664.0,54126.74,53974.48,53936.42,53898.35,54077.32,22.91,21.74,36.41,36.41,54026.4,54075.08,54095.69,54104.53,54095.09,54198.8,53992.58,54147.24,54044.13,53881.43,53948.72,53915.08,53971.5,False,True,False,False,False,False,SELL
2026-03-20 11:46:00+05:30,54027.95,54029.4,54007.75,54021.1,0,3325788.0,54018.57,179654325913.83,60105729939207.23,1110469452.0,54126.41,53974.29,53936.25,53898.22,54062.1,28.28,25.01,61.85,61.85,54022.64,54070.12,54088.22,54103.47,54092.46,54188.04,53988.41,54138.13,54038.32,53883.4,53944.5,53913.95,53984.39,False,True,False,False,False,False,WAIT
2026-03-20 11:47:00+05:30,54007.6,54026.35,54005.75,54025.3,0,2516544.0,54016.05,135933768497.25,60241663707704.48,1112985996.0,54126.17,53974.14,53936.13,53898.12,54049.92,23.15,24.08,14.8,14.8,54017.87,54063.54,54079.75,54102.26,54089.13,54176.55,53982.96,54128.15,54031.36,53878.34,54009.01,53943.68,53972.48,False,False,False,False,False,False,SELL
2026-03-20 11:48:00+05:30,53993.3,54011.9,53993.3,54007.15,0,4760964.0,54002.6,257104432646.65,60498768140351.13,1117746960.0,54125.64,53973.82,53935.87,53897.91,54040.17,20.25,22.16,0.0,0.0,54013.06,54056.14,54073.7,54100.92,54085.37,54176.35,53971.05,54125.02,54022.38,53874.18,53986.22,53930.2,53934.75,False,False,False,False,False,False,SELL
2026-03-20 11:49:00+05:30,54012.1,54032.45,53988.85,53993.85,0,3030720.0,54010.65,163691158351.88,60662459298703.01,1120777680.0,54125.33,53973.63,53935.71,53897.79,53993.3,32.72,27.44,53.33,53.33,54012.34,54051.51,54068.22,54099.22,54082.5,54171.78,53964.66,54120.0,54016.44,53878.91,54006.14,53942.52,53944.57,True,False,False,False,False,False,SELL
2026-03-20 11:50:00+05:30,53962.6,54014.6,53962.6,54014.6,0,3902196.0,53988.6,210674105062.78,60873133403765.79,1124679876.0,54124.85,53973.35,53935.47,53897.6,54032.45,22.36,24.9,0.0,0.0,54000.71,54042.15,54059.05,54096.32,54077.8,54166.02,53952.08,54112.53,54005.56,53868.0,53987.78,53927.89,53937.55,False,False,False,True,False,False,SELL
2026-03-20 11:51:00+05:30,53949.15,53963.45,53937.1,53963.45,0,5285016.0,53950.28,285128068643.86,61158261472409.65,1129964892.0,54124.04,53972.86,53935.07,53897.27,54031.05,20.39,22.65,12.64,12.64,53984.95,54032.36,54048.94,54093.11,54072.75,54157.4,53940.48,54103.17,53994.71,53848.22,53967.12,53907.67,53968.54,False,False,False,False,False,False,SELL
2026-03-20 11:52:00+05:30,53975.05,53976.45,53946.65,53950.45,0,2985432.0,53961.55,161098534641.05,61319360007050.7,1132950324.0,54123.61,53972.6,53934.85,53897.1,54027.29,33.17,27.91,39.8,39.8,53978.44,54026.33,54040.45,54090.92,54068.92,54143.76,53937.14,54092.1,53988.8,53857.79,53995.73,53926.76,54010.98,False,False,False,True,False,False,SELL
2026-03-20 11:53:00+05:30,53938.55,53980.65,53938.4,53978.2,0,3603072.0,53959.52,194420048031.0,61513780055081.7,1136553396.0,54123.09,53972.29,53934.59,53896.89,54023.69,26.44,27.17,1.87,1.87,53967.49,54017.09,54030.81,54088.4,54063.81,54134.36,53927.25,54082.58,53979.03,53851.13,53984.41,53917.77,53996.56,False,False,False,True,False,False,SELL
2026-03-20 11:54:00+05:30,53948.25,53961.4,53938.0,53944.3,0,3120156.0,53949.7,168331477715.58,61682111532797.27,1139673552.0,54122.61,53972.01,53934.35,53896.7,54020.22,30.64,28.91,25.6,25.6,53954.72,54009.84,54022.98,54086.38,54059.28,54126.67,53919.3,54074.83,53971.14,53851.13,53944.17,53897.65,53976.1,True,False,False,False,False,False,SELL
2026-03-20 11:55:00+05:30,53937.0,53946.65,53930.7,53946.65,0,3293664.0,53938.67,177655868195.44,61859767400992.71,1142967216.0,54122.08,53971.69,53934.09,53896.49,54016.9,28.52,28.71,12.61,12.61,53949.6,54002.17,54014.57,54083.86,54054.48,54117.45,53911.69,54066.01,53963.13,53845.3,53938.09,53891.7,53942.69,False,False,False,True,False,False,SELL
2026-03-20 11:56:00+05:30,53924.05,53935.2,53908.85,53935.2,0,9466404.0,53922.03,510447676845.91,62370215077838.62,1152433620.0,54120.44,53970.7,53933.27,53895.83,54011.73,26.16,27.44,21.17,21.17,53944.58,53993.95,54006.07,54081.54,54049.37,54109.4,53902.74,54057.74,53954.41,53834.51,53954.7,53894.6,53931.71,False,True,True,True,False,False,SELL
2026-03-20 11:57:00+05:30,53902.05,53932.95,53894.4,53927.25,0,4738248.0,53913.67,255456357188.77,62625671435027.39,1157171868.0,54119.59,53970.19,53932.84,53895.49,54003.5,22.6,25.02,11.42,11.42,53929.98,53984.28,53996.23,54077.6,54043.59,54099.82,53892.64,54048.02,53944.43,53832.9,53968.65,53900.78,53963.44,False,False,False,True,False,False,SELL
2026-03-20 11:58:00+05:30,53894.85,53905.45,53887.35,53903.85,0,3719280.0,53896.4,200455804044.84,62826127239072.23,1160891148.0,54118.88,53969.77,53932.49,53895.21,53992.59,21.52,23.27,12.65,12.65,53921.24,53974.86,53986.89,54073.76,54037.76,54091.74,53882.04,54039.31,53934.47,53832.93,53960.52,53896.72,53939.15,False,False,False,True,False,False,SELL
