,Close,High,Low,Open,Volume,Collective_Volume,Avg_High_Low,Price_Volume_Product,Daily_Cumulative_Price_Volume,Daily_Cumulative_Volume,VWAP,GOLDUP,GOLD,GOLDLOW,SAR,RSI9,EMA3_RSI,%K,%D,SMA5,EMA18,SMA20,SMA50,EMA50,BBUpperBand2,BBLowerBand2,BBUpperBand1,BBLowerBand1,kLowerBand,kMiddleLine,kUpperBand,TTMSQ,diff,tenkan,kijun,senkouA,senkouB,senkouA_lead,senkouB_lead,IRBLONG,IRBSHORT,GOLDBAR,INGOLDZ,VWAPBAR,PVWAPBAR,PREHIGH,PRELOW,PIVOT,R1,R2,R3,S3,S2,S1,UpBB2IRB,LowBB2IRB,UpBB1IRB,LowBB1IRB,SMA5IRB,TOP1VOL,TOP2VOL,TOP3VOL,BUYORSELL
2026-05-21 10:20:00+05:30,23770.95,23783.15,23766.75,23776.5,0,190937670,23774.95,4539533594659.01,82644452707935.45,3476503030,23772.29,23769.61,23768.94,23768.27,23690.31,57.57,58.46,55.05,55.05,23772.07,23749.29,23739.56,23671.1,23692.35,23849.2,23629.93,23794.38,23684.75,23700.49,23744.54,23788.58,False,28.9,23772.27,23755.82,23764.04,23740.5,23638.85,23602.66,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 10:25:00+05:30,23780.05,23790.55,23765.35,23770.6,0,210906960,23777.95,5014935190724.77,87659387898660.22,3687409990,23772.62,23769.81,23769.11,23768.4,23693.69,60.41,59.44,66.02,66.02,23771.65,23752.53,23746.39,23674.9,23695.8,23847.52,23645.26,23796.95,23695.82,23704.47,23747.92,23791.37,False,32.9,23772.27,23755.82,23764.04,23740.5,23638.85,23602.66,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-21 10:30:00+05:30,23762.1,23790.0,23761.25,23780.0,0,242203115,23775.62,5758530436071.88,93417918334732.1,3929613105,23772.8,23769.92,23769.2,23768.48,23697.0,52.61,56.02,2.9,2.9,23771.35,23753.54,23750.88,23678.15,23698.4,23845.93,23655.84,23798.41,23703.36,23705.85,23749.27,23792.69,False,12.02,23772.27,23755.82,23764.04,23740.5,23645.31,23609.66,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 10:35:00+05:30,23734.95,23767.4,23729.4,23762.25,0,221037080,23748.4,5249277077014.61,98667195411746.7,4150650185,23771.5,23769.14,23768.55,23767.96,23700.24,43.13,49.58,9.08,9.08,23764.84,23751.58,23754.24,23680.77,23699.84,23841.34,23667.15,23797.79,23710.7,23703.19,23747.91,23792.62,False,-16.13,23734.95,23755.82,23745.38,23740.5,23651.9,23617.46,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 10:40:00+05:30,23763.75,23764.75,23734.25,23736.35,0,195220905,23749.5,4636398883297.5,103303594295044.2,4345871090,23770.52,23768.55,23768.05,23767.56,23703.42,53.19,51.39,56.17,56.17,23762.36,23752.86,23759.46,23684.0,23702.35,23834.3,23684.61,23796.88,23722.03,23704.6,23749.41,23794.23,False,9.32,23767.24,23755.82,23761.53,23740.5,23654.66,23620.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-21 10:45:00+05:30,23749.1,23774.2,23746.6,23764.8,0,247526015,23760.4,5881316981771.22,109184911276815.44,4593397105,23769.97,23768.22,23767.78,23767.34,23706.53,48.3,49.85,32.51,32.51,23757.99,23752.47,23764.0,23686.87,23704.18,23822.1,23705.91,23793.05,23734.96,23704.9,23749.38,23793.87,True,-7.59,23767.24,23755.82,23761.53,23740.5,23656.62,23622.83,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 10:50:00+05:30,23748.8,23753.05,23733.35,23748.95,0,191224550,23743.2,4540282772908.54,113725194049723.95,4784621655,23768.9,23767.58,23767.25,23766.92,23709.59,48.2,49.02,43.3,43.3,23751.74,23752.08,23768.23,23689.59,23705.93,23803.69,23732.77,23785.96,23750.5,23706.26,23749.33,23792.39,True,-9.98,23763.29,23755.82,23759.55,23740.5,23644.76,23622.83,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,WAIT
2026-05-21 10:55:00+05:30,23723.8,23750.9,23719.0,23748.85,0,215769730,23734.95,5121283795206.03,118846477844930.0,5000391385,23767.44,23766.7,23766.51,23766.33,23712.58,40.23,44.63,8.7,8.7,23744.08,23749.1,23766.08,23692.01,23706.63,23806.73,23725.42,23786.4,23745.75,23703.38,23746.9,23790.42,True,-32.69,23755.53,23755.82,23755.67,23740.5,23658.21,23622.83,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 11:00:00+05:30,23713.85,23726.15,23707.1,23723.75,0,291631340,23716.62,6916511129027.5,125762988973957.5,5292022725,23764.64,23765.21,23765.11,23765.02,23859.15,37.46,41.04,10.06,10.06,23739.86,23745.39,23763.03,23694.24,23706.92,23809.64,23716.42,23786.33,23739.72,23701.65,23743.75,23785.85,True,-39.54,23741.58,23755.82,23748.7,23740.5,23658.21,23622.83,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 11:05:00+05:30,23717.3,23717.65,23704.75,23713.4,0,161732120,23711.2,3834862675332.3,129597851649289.81,5453754845,23763.05,23764.58,23764.32,23764.07,23856.11,39.1,40.07,25.98,25.98,23730.57,23742.44,23761.02,23696.57,23707.32,23811.91,23710.14,23786.47,23735.58,23701.3,23741.23,23781.16,True,-33.83,23738.48,23755.82,23747.15,23740.5,23658.21,23622.83,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,WAIT
2026-05-21 11:10:00+05:30,23697.55,23718.9,23695.55,23717.4,0,193848765,23707.23,4595616401410.39,134193468050700.19,5647603610,23761.13,23763.81,23763.36,23762.92,23850.05,33.45,36.76,3.61,3.61,23720.26,23737.71,23759.0,23698.83,23706.94,23816.52,23701.47,23787.76,23730.23,23697.61,23737.07,23776.53,True,-50.48,23728.14,23697.55,23712.84,23740.5,23656.88,23622.83,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 11:15:00+05:30,23678.45,23698.2,23640.05,23697.05,0,291372125,23669.12,6896523248140.62,141089991298840.8,5938975735,23756.62,23762.0,23761.11,23760.21,23840.78,28.91,32.84,44.6,44.6,23706.19,23731.47,23754.45,23700.74,23705.82,23822.03,23686.88,23788.24,23720.67,23687.48,23731.49,23775.5,False,-64.52,23702.8,23744.09,23723.45,23740.5,23656.88,23622.83,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,WAIT
2026-05-21 11:20:00+05:30,23713.8,23714.9,23675.6,23678.65,0,233025320,23695.25,5521593213730.0,146611584512570.8,6172001055,23754.3,23761.08,23759.95,23758.82,23824.73,44.57,38.71,93.53,93.53,23704.19,23729.61,23750.51,23703.68,23706.14,23817.91,23683.12,23784.21,23716.81,23684.37,23729.8,23775.24,False,-26.36,23702.8,23744.09,23723.45,23740.5,23750.87,23719.58,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 11:25:00+05:30,23742.95,23746.45,23706.75,23713.6,0,241504560,23726.6,5730081998958.28,152341666511529.1,6413505615,23753.26,23760.66,23759.43,23758.19,23809.95,53.98,46.34,96.71,96.71,23710.01,23731.02,23748.34,23706.59,23707.58,23813.64,23683.04,23780.99,23715.69,23684.28,23731.06,23777.83,False,3.25,23742.95,23744.09,23743.52,23740.5,23747.09,23723.55,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 11:30:00+05:30,23735.05,23744.4,23725.75,23742.55,0,185912980,23735.08,4412658560084.63,156754325071613.72,6599418595,23752.75,23760.46,23759.17,23757.89,23796.36,51.32,48.83,89.29,89.29,23713.56,23731.44,23744.66,23709.2,23708.66,23803.63,23685.69,23774.14,23715.18,23686.45,23731.44,23776.42,False,-3.0,23709.82,23744.09,23726.96,23740.5,23747.09,23723.55,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 11:35:00+05:30,23730.4,23740.2,23729.15,23735.05,0,145415380,23734.67,3451386755900.06,160205711827513.78,6744833975,23752.36,23760.3,23758.98,23757.65,23783.85,49.71,49.27,77.35,77.35,23720.13,23731.33,23742.61,23711.91,23709.51,23800.51,23684.71,23771.56,23713.66,23689.05,23731.34,23773.62,False,-6.57,23710.58,23744.09,23727.34,23740.5,23747.09,23723.55,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 11:40:00+05:30,23730.45,23733.95,23721.7,23729.9,0,179918640,23727.82,4269077863596.56,164474789691110.34,6924752615,23751.72,23760.04,23758.66,23757.27,23772.35,49.72,49.5,59.7,59.7,23730.53,23731.24,23740.03,23714.58,23710.33,23795.04,23685.02,23767.53,23712.52,23691.25,23731.25,23771.26,False,-5.19,23710.58,23744.09,23727.34,23740.5,23747.09,23723.55,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,WAIT
2026-05-21 11:45:00+05:30,23723.4,23734.65,23716.45,23731.15,0,195210785,23725.55,4631483201929.64,169106272893040.0,7119963400,23751.0,23759.76,23758.3,23756.84,23761.77,46.89,48.19,24.87,24.87,23732.45,23730.41,23738.02,23716.96,23710.85,23792.34,23683.7,23765.18,23710.86,23691.71,23730.5,23769.3,False,-10.86,23710.58,23744.09,23727.34,23740.5,23755.99,23732.45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 11:50:00+05:30,23726.55,23744.8,23721.25,23723.55,0,150876880,23733.03,3580764823898.28,172687037716938.28,7270840280,23750.63,23759.61,23758.11,23756.62,23752.03,48.37,48.28,35.63,35.63,23729.17,23730.01,23735.97,23718.95,23711.46,23788.67,23683.27,23762.32,23709.62,23691.66,23730.13,23768.59,False,-6.5,23710.85,23744.09,23727.47,23740.5,23755.99,23732.45,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,WAIT
2026-05-21 11:55:00+05:30,23716.05,23732.25,23711.65,23726.7,0,196881355,23721.95,4670409697695.64,177357447414633.9,7467721635,23749.87,23759.31,23757.73,23756.16,23744.8,43.79,46.03,13.27,13.27,23725.37,23728.54,23732.96,23720.66,23711.64,23782.8,23683.13,23757.88,23708.05,23691.04,23728.79,23766.53,False,-14.83,23710.85,23744.09,23727.47,23740.5,23764.04,23740.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 12:00:00+05:30,23732.2,23742.25,23717.35,23717.7,0,153811515,23729.8,3649916458605.69,181007363873239.6,7621533150,23749.47,23759.14,23757.53,23755.92,23640.05,51.7,48.87,61.99,61.99,23725.73,23728.92,23731.03,23722.1,23712.45,23777.54,23684.51,23754.29,23707.77,23691.22,23729.11,23767.0,False,2.13,23713.1,23744.09,23728.59,23740.5,23764.04,23740.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 12:05:00+05:30,23733.9,23741.25,23725.75,23732.05,0,156480665,23733.5,3713833862777.5,184721197736017.1,7778013815,23749.15,23759.02,23757.37,23755.73,23642.09,52.49,50.68,67.12,67.12,23726.42,23729.45,23728.72,23723.74,23713.29,23769.18,23688.26,23748.95,23708.49,23693.07,23729.57,23766.07,False,4.76,23717.59,23744.09,23730.84,23740.5,23764.04,23740.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,WAIT
2026-05-21 12:10:00+05:30,23705.7,23740.9,23704.8,23734.0,0,173651665,23722.85,4119512502794.27,188840710238811.38,7951665480,23748.57,23758.79,23757.08,23755.38,23644.1,40.2,45.44,2.4,2.4,23722.88,23726.95,23725.9,23724.91,23712.99,23764.38,23687.42,23745.14,23706.66,23689.12,23727.3,23765.47,True,-20.9,23717.59,23744.09,23730.84,23740.5,23764.04,23740.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 12:15:00+05:30,23708.3,23718.9,23692.95,23705.05,0,228618665,23705.92,5419616881438.04,194260327120249.4,8180284145,23747.38,23758.31,23756.49,23754.67,23646.06,41.61,43.53,31.14,31.14,23719.23,23724.98,23724.57,23725.6,23712.81,23763.57,23685.57,23744.07,23705.07,23687.24,23725.49,23763.74,True,-16.73,23717.59,23742.21,23729.9,23740.5,23764.04,23740.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,SELL
2026-05-21 12:20:00+05:30,23692.05,23716.0,23691.0,23708.5,0,310453055,23703.5,7358823989192.5,201619151109441.9,8490737200,23745.78,23757.67,23755.69,23753.7,23647.98,35.67,39.6,2.09,2.09,23714.43,23721.52,23720.98,23726.12,23711.99,23757.95,23684.02,23739.47,23702.5,23684.12,23722.3,23760.48,True,-29.59,23692.05,23741.81,23716.93,23740.5,23764.04,23740.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SELL
2026-05-21 12:25:00+05:30,23663.6,23697.6,23649.5,23692.15,0,328645955,23673.55,7780216383801.59,209399367493243.53,8819383155,23743.09,23756.59,23754.34,23752.09,23742.25,27.83,33.71,15.43,15.43,23700.71,23715.42,23716.71,23726.19,23710.1,23759.33,23674.09,23738.02,23695.4,23675.3,23716.71,23758.13,False,-53.11,23695.15,23721.78,23708.47,23663.6,23764.04,23740.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SELL
2026-05-21 12:30:00+05:30,23668.7,23673.95,23652.0,23663.8,0,151603925,23662.97,3587399827956.59,212986767321200.1,8970987080,23741.73,23756.05,23753.66,23751.28,23740.4,30.89,32.3,27.67,27.67,23687.67,23710.5,23712.7,23726.19,23708.47,23757.61,23667.79,23735.16,23690.25,23671.53,23712.14,23752.74,False,-43.72,23690.28,23716.92,23703.6,23749.23,23764.04,23740.5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,SELL
2026-05-21 12:35:00+05:30,23632.3,23669.85,23624.6,23669.6,0,290492950,23647.22,6869352036089.94,219856119357290.03,9261480030,23738.77,23754.86,23752.18,23749.5,23738.58,23.04,27.67,8.42,8.42,23672.99,23702.27,23708.13,23725.31,23705.48,23765.26,23651.0,23736.69,23679.56,23661.33,23704.53,23747.74,False,-74.03,23669.17,23694.94,23682.05,23727.17,23764.04,23740.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SELL
2026-05-21 12:40:00+05:30,23639.8,23648.95,23607.45,23632.35,0,250122455,23628.2,5909943195822.83,225766062553112.88,9511602485,23735.86,23753.7,23750.73,23747.75,23734.02,27.32,27.5,35.88,35.88,23659.29,23695.7,23704.42,23724.42,23702.91,23769.1,23639.75,23736.76,23672.09,23653.35,23698.37,23743.39,False,-61.6,23661.98,23686.4,23674.19,23719.06,23745.38,23740.5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,SELL
2026-05-21 12:45:00+05:30,23630.8,23641.25,23613.85,23640.1,0,178415545,23627.55,4215522175417.96,229981584728530.84,9690018030,23733.87,23752.9,23749.73,23746.56,23726.42,25.41,26.46,35.11,35.11,23647.04,23688.86,23700.1,23723.34,23700.08,23772.28,23627.92,23736.19,23664.01,23647.29,23691.93,23736.58,False,-65.22,23661.04,23684.51,23672.77,23718.31,23761.53,23740.5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,SELL
2026-05-21 12:50:00+05:30,23641.0,23646.85,23630.3,23630.9,0,141460000,23638.58,3343912847128.91,233325497575659.75,9831478030,23732.49,23752.35,23749.04,23745.73,23719.29,31.51,28.98,53.77,53.77,23642.52,23683.83,23697.27,23722.56,23697.76,23774.15,23620.4,23735.71,23658.83,23644.33,23687.08,23729.84,False,-51.18,23661.04,23684.51,23672.77,23718.31,23761.53,23740.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SELL
2026-05-21 12:55:00+05:30,23624.35,23643.3,23619.35,23641.65,0,149184090,23631.33,3525417744756.77,236850915320416.47,9980662120,23730.98,23751.75,23748.29,23744.83,23712.58,27.4,28.19,40.72,40.72,23633.65,23677.57,23694.57,23722.18,23694.88,23777.78,23611.36,23736.17,23652.96,23639.0,23681.11,23723.21,False,-63.49,23657.81,23681.29,23669.55,23715.08,23759.55,23740.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SELL
2026-05-21 13:00:00+05:30,23619.95,23627.5,23596.85,23624.2,0,190852970,23612.17,4506453689633.78,241357369010050.28,10171515090,23728.75,23750.86,23747.17,23743.49,23706.27,26.38,27.28,46.2,46.2,23631.18,23671.5,23689.88,23721.13,23691.94,23778.9,23600.85,23734.39,23645.36,23632.81,23675.28,23717.76,False,-62.63,23647.21,23670.89,23659.05,23707.73,23755.67,23740.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,SELL
2026-05-21 13:05:00+05:30,23637.75,23641.8,23614.75,23620.0,0,202578475,23628.28,4786579995512.84,246143949005563.12,10374093565,23726.79,23750.07,23746.19,23742.31,23697.51,37.08,32.18,81.8,81.8,23630.77,23667.95,23684.62,23720.53,23689.81,23772.87,23596.36,23728.74,23640.49,23629.42,23671.71,23714.0,False,-40.41,23647.21,23670.89,23659.05,23707.73,23748.7,23740.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 13:10:00+05:30,23640.55,23653.95,23632.45,23637.75,0,211185590,23643.2,4993102976499.26,251137051982062.38,10585279155,23725.12,23749.41,23745.36,23741.31,23689.46,38.65,35.42,76.53,76.53,23632.72,23665.06,23679.89,23720.15,23687.88,23766.88,23592.9,23723.39,23636.39,23627.41,23668.74,23710.08,False,-33.77,23647.21,23670.89,23659.05,23707.73,23747.15,23740.5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,WAIT
2026-05-21 13:15:00+05:30,23643.15,23647.95,23635.9,23640.7,0,146325300,23641.92,3459411739623.34,254596463721685.72,10731604455,23723.99,23748.95,23744.79,23740.63,23682.05,40.22,37.82,81.09,81.09,23633.15,23662.76,23675.53,23719.85,23686.13,23760.58,23590.47,23718.06,23633.0,23627.18,23666.3,23705.43,False,-27.77,23647.21,23670.89,23659.05,23707.73,23712.84,23740.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 13:20:00+05:30,23636.95,23651.1,23635.6,23643.4,0,198692065,23643.35,4697745957403.66,259294209679089.38,10930296520,23722.52,23748.37,23744.06,23739.75,23675.24,37.64,37.73,56.63,56.63,23635.67,23660.04,23670.85,23719.3,23684.2,23753.44,23588.27,23712.15,23629.56,23625.9,23663.51,23701.12,False,-30.23,23647.21,23670.89,23659.05,23707.73,23723.45,23740.5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,WAIT
2026-05-21 13:25:00+05:30,23631.7,23643.4,23630.65,23636.7,0,145938210,23637.03,3449545175232.36,262743754854321.75,11076234730,23721.4,23747.91,23743.49,23739.08,23668.97,35.48,36.6,4.51,4.51,23638.02,23657.06,23666.27,23716.6,23682.14,23746.73,23585.81,23706.5,23626.04,23624.63,23660.48,23696.33,False,-31.67,23647.21,23670.89,23659.05,23707.73,23723.45,23740.5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,SELL
2026-05-21 13:30:00+05:30,23647.1,23649.25,23622.75,23631.6,0,174920075,23636.0,4134410892700.0,266878165747021.75,11251154805,23720.07,23747.38,23742.83,23738.28,23663.2,45.77,41.19,85.89,85.89,23639.89,23656.01,23662.3,23714.05,23680.76,23737.92,23586.67,23700.11,23624.48,23622.98,23659.21,23695.43,False,-13.65,23647.21,23670.89,23659.05,23707.73,23743.52,23740.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 13:35:00+05:30,23663.0,23674.55,23645.25,23647.35,0,217752315,23659.9,5151998082728.0,272030163829749.75,11468907120,23718.93,23746.93,23742.26,23737.59,23596.85,54.25,47.72,77.7,77.7,23644.38,23656.75,23659.64,23712.16,23680.07,23730.93,23588.36,23695.29,23624.0,23622.61,23659.57,23696.52,False,3.4,23647.21,23670.89,23659.05,23707.73,23726.96,23740.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 13:40:00+05:30,23681.3,23687.5,23662.2,23663.35,0,152370185,23674.85,3607341214827.65,275637505044577.4,11621277305,23718.35,23746.7,23741.97,23737.25,23598.4,61.96,54.84,90.42,90.42,23652.01,23659.33,23657.1,23711.02,23680.12,23720.7,23593.5,23688.9,23625.3,23624.59,23661.64,23698.69,False,21.93,23681.3,23670.89,23676.09,23707.73,23727.34,23740.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 13:45:00+05:30,23664.65,23691.8,23664.4,23681.35,0,170764605,23678.1,4043381493707.89,279680886538285.28,11792041910,23717.77,23746.46,23741.68,23736.9,23601.97,52.85,53.84,60.68,60.68,23657.55,23659.89,23653.64,23708.93,23679.51,23706.21,23601.06,23679.92,23627.35,23624.49,23661.92,23699.36,False,6.87,23657.77,23670.89,23664.33,23707.73,23727.34,23740.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 13:50:00+05:30,23651.75,23666.45,23645.85,23665.15,0,179599805,23656.15,4248639821816.49,283929526360101.75,11971641715,23716.84,23746.09,23741.22,23736.34,23607.36,46.84,50.34,13.96,13.96,23661.56,23659.03,23650.94,23706.11,23678.42,23697.45,23604.42,23674.2,23627.68,23624.14,23660.95,23697.77,True,-4.2,23657.77,23670.89,23664.33,23707.73,23727.34,23740.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 13:55:00+05:30,23673.3,23675.85,23640.3,23650.6,0,173499480,23658.08,4104663744187.62,288034190104289.4,12145141195,23716.0,23745.76,23740.8,23735.84,23612.42,56.2,53.27,64.08,64.08,23666.8,23660.53,23649.19,23703.85,23678.22,23688.73,23609.65,23668.96,23629.42,23623.74,23662.13,23700.52,True,17.64,23657.77,23670.89,23664.33,23707.73,23727.47,23740.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 14:00:00+05:30,23648.25,23674.05,23644.9,23673.35,0,149326100,23659.48,3532977217293.26,291567167321582.6,12294467295,23715.32,23745.48,23740.45,23735.43,23617.19,45.69,49.48,15.44,15.44,23663.85,23659.24,23647.0,23700.64,23677.04,23681.01,23612.99,23664.0,23629.99,23621.91,23660.81,23699.7,True,-5.65,23657.77,23670.89,23664.33,23707.73,23727.47,23740.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 14:05:00+05:30,23642.4,23651.1,23639.9,23648.6,0,201037925,23645.5,4753642255587.5,296320809577170.1,12495505220,23714.19,23745.03,23739.89,23734.75,23621.66,43.55,46.51,6.95,6.95,23656.07,23657.47,23645.94,23698.06,23675.68,23679.08,23612.8,23662.51,23629.37,23622.26,23659.06,23695.85,True,-10.1,23657.77,23670.89,23664.33,23707.73,23728.59,23740.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 14:10:00+05:30,23651.6,23663.3,23638.1,23642.7,0,319722645,23650.7,7561664422547.33,303882473999717.5,12815227865,23712.61,23744.4,23739.1,23733.8,23625.87,47.87,47.19,35.76,35.76,23653.46,23656.85,23645.08,23695.45,23674.74,23676.59,23613.57,23660.84,23629.33,23621.46,23658.35,23695.23,True,-0.11,23657.77,23670.89,23664.33,23707.73,23730.84,23740.5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,WAIT
2026-05-21 14:15:00+05:30,23651.45,23656.7,23638.4,23652.15,0,202117630,23647.55,4779586721830.4,308662060721547.9,13017345495,23711.6,23744.0,23738.6,23733.2,23629.83,47.8,47.49,37.13,37.13,23653.4,23656.28,23646.04,23693.21,23673.83,23677.08,23615.0,23661.56,23630.52,23621.7,23657.69,23693.68,True,-0.41,23657.77,23670.89,23664.33,23707.73,23730.84,23740.5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,WAIT
2026-05-21 14:20:00+05:30,23673.2,23673.2,23651.55,23651.55,0,189696870,23662.38,4488678474266.25,313150739195814.1,13207042365,23710.89,23743.71,23738.24,23732.77,23633.55,57.51,52.5,100.0,100.0,23653.38,23658.06,23647.71,23691.32,23673.8,23680.86,23614.56,23664.28,23631.14,23623.5,23659.17,23694.83,True,19.76,23657.77,23670.89,23664.33,23707.73,23729.9,23740.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 14:25:00+05:30,23652.5,23678.35,23645.35,23672.7,0,249191855,23661.85,5896340196891.18,319047079392705.3,13456234220,23709.98,23743.35,23737.79,23732.23,23637.04,47.96,50.23,35.78,35.78,23654.23,23657.48,23648.8,23688.85,23672.97,23681.02,23616.57,23664.91,23632.68,23621.55,23658.53,23695.52,True,-1.16,23657.77,23670.89,23664.33,23707.73,23716.93,23740.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 14:30:00+05:30,23663.6,23682.9,23650.4,23652.4,0,367051575,23666.65,8686881300853.27,327733960693558.56,13823285795,23708.83,23742.89,23737.21,23731.54,23640.33,52.7,51.46,56.63,56.63,23658.47,23658.12,23649.92,23686.7,23672.6,23682.58,23617.27,23666.25,23633.6,23620.91,23659.01,23697.12,True,9.13,23657.77,23670.89,23664.33,23707.73,23708.47,23663.6,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,WAIT
2026-05-21 14:35:00+05:30,23663.25,23678.05,23659.0,23663.6,0,201290265,23668.53,4764243748038.14,332498204441596.7,14024576060,23708.25,23742.66,23736.92,23731.19,23643.42,52.53,52.0,47.67,47.67,23660.8,23658.66,23651.87,23684.37,23672.23,23682.69,23621.05,23667.28,23636.46,23622.22,23659.42,23696.62,True,7.61,23657.77,23670.89,23664.33,23707.73,23703.6,23749.23,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,WAIT
